ad_id,ad_date,day_of_the_week,hour_of_day,agency,ad_size,platform,device_type,format,impressions,clicks,spend
ads29456,2017-06-30,Friday,15:00,Paul and Clark,700x450,Web,Mobile,Video,49,10,1
ads29457,2017-07-01,Saturday,15:00,Mugen,336x250,App,Mobile,Display,593,113,5
ads29458,2017-07-02,Sunday,15:00,Ogly,300x250,Web,Desktop,Video,182,20,1
ads29459,2017-07-03,Monday,15:00,Mugen,480x70,App,Mobile,Display,38,3,1
ads29460,2017-07-04,Tuesday,15:00,Paul and Clark,300x250,Web,Desktop,Display,31,5,1
ads29461,2017-07-05,Wednesday,15:00,Zion,300x250,Web,Desktop,Video,57,6,1
ads29462,2017-07-06,Thursday,15:00,MediaCom,720x300,Web,Desktop,Display,50,9,1
ads29463,2017-07-07,Friday,15:00,Dentsu,300x250,Web,Desktop,Display,61,9,1
ads29464,2017-07-12,Wednesday,15:00,Paul and Clark,300x250,App,Mobile,Video,41,6,1
ads29465,2017-07-13,Thursday,15:00,Zion,700x450,Web,Desktop,Video,12,2,0
ads29466,2017-07-14,Friday,15:00,Zion,300x250,App,Mobile,Display,40,5,1
ads29467,2017-07-15,Saturday,15:00,Paul and Clark,720x300,Web,Desktop,Display,41,5,0
ads29468,2017-07-16,Sunday,15:00,Ogly,480x70,Web,Mobile,Display,43,6,1
ads29469,2017-07-18,Tuesday,15:00,Dentsu,300x250,Web,Mobile,Video,11,2,0
ads29470,2017-07-19,Wednesday,15:00,Mugen,480x70,Web,Mobile,Display,51,5,0
ads29471,2017-07-20,Thursday,15:00,Ogly,300x250,Web,Mobile,Display,22029,59,19
ads29472,2017-07-21,Friday,15:00,Dentsu,300x250,Web,Mobile,Video,71,8,1
ads29473,2017-07-22,Saturday,15:00,Zion,700x450,App,Mobile,Video,3,0,0
ads29474,2017-07-23,Sunday,15:00,MediaCom,336x250,Web,Desktop,Display,61,9,1
ads29475,2017-07-24,Monday,15:00,Paul and Clark,336x250,App,Mobile,Video,4,0,0
ads29476,2017-07-27,Thursday,15:00,Mugen,300x250,Web,Desktop,Video,14,2,0
ads29477,2017-07-28,Friday,15:00,Paul and Clark,728x151,Web,Desktop,Display,27,4,1
ads29478,2017-07-29,Saturday,15:00,Zion,700x450,Web,Mobile,Video,56,9,1
ads29479,2017-07-30,Sunday,15:00,MediaCom,336x250,App,Mobile,Display,28,3,0
ads29480,2017-07-31,Monday,15:00,Dentsu,720x300,Web,Desktop,Display,52,8,1
ads29481,2017-08-01,Tuesday,15:00,Mugen,480x70,App,Mobile,Display,4,1,0
ads29482,2017-08-02,Wednesday,15:00,Dentsu,300x250,Web,Desktop,Display,2,0,0
ads29483,2017-08-03,Thursday,15:00,MediaCom,300x250,App,Mobile,Video,39,5,1
ads29484,2017-08-04,Friday,15:00,Ogly,480x70,App,Mobile,Display,4,0,0
ads29485,2017-08-05,Saturday,15:00,Paul and Clark,300x250,Web,Desktop,Display,22,2,0
ads29486,2017-08-06,Sunday,15:00,Zion,336x250,Web,Mobile,Video,6,1,0
ads29487,2017-08-07,Monday,15:00,Zion,700x450,Web,Desktop,Video,3,0,0
ads29488,2017-08-08,Tuesday,15:00,Paul and Clark,336x250,Web,Mobile,Display,23,3,1
ads29489,2017-08-09,Wednesday,15:00,Ogly,300x250,App,Mobile,Display,38,5,1
ads29490,2017-08-10,Thursday,15:00,MediaCom,480x70,Web,Mobile,Display,1,0,0
ads29491,2017-08-11,Friday,15:00,Dentsu,336x250,Web,Mobile,Display,57,8,1
ads29492,2017-08-12,Saturday,15:00,Mugen,300x250,App,Mobile,Display,5,1,0
ads29493,2017-08-13,Sunday,15:00,Ogly,720x300,Web,Desktop,Display,5,1,0
ads29494,2017-08-14,Monday,15:00,Dentsu,300x600,Web,Desktop,Display,12,1,0
ads29495,2017-08-15,Tuesday,15:00,Zion,336x250,Web,Desktop,Video,2,0,0
ads29496,2017-08-16,Wednesday,15:00,MediaCom,300x250,Web,Mobile,Video,0,0,0
ads29497,2017-08-17,Thursday,15:00,Paul and Clark,336x250,Web,Desktop,Display,2,0,0
ads29498,2017-08-18,Friday,15:00,Mugen,300x250,Web,Mobile,Display,2,0,0
ads29499,2017-08-19,Saturday,15:00,Ogly,300x250,Web,Mobile,Video,2,0,0
ads29500,2017-08-20,Sunday,15:00,Mugen,700x450,App,Mobile,Video,2,0,0
ads29501,2017-08-21,Monday,15:00,Paul and Clark,300x250,Web,Mobile,Display,16,2,0
ads29502,2017-08-22,Tuesday,15:00,Zion,336x250,App,Mobile,Video,17,2,0
ads29503,2017-08-23,Wednesday,15:00,MediaCom,728x159,Web,Desktop,Display,6,1,0
ads29504,2017-08-24,Thursday,15:00,Dentsu,336x250,App,Mobile,Display,14,2,0
ads29505,2017-08-25,Friday,15:00,Mugen,300x250,Web,Desktop,Video,3,0,0
ads29506,2017-08-26,Saturday,15:00,Dentsu,728x160,Web,Desktop,Display,7,1,0
ads29507,2017-08-27,Sunday,15:00,MediaCom,300x250,Web,Desktop,Display,15,2,0
ads29508,2017-08-28,Monday,15:00,Ogly,300x250,Web,Desktop,Video,2,0,0
ads29509,2017-08-29,Tuesday,15:00,Paul and Clark,720x300,Web,Desktop,Display,11,2,0
ads29510,2017-08-30,Wednesday,15:00,Zion,480x70,App,Mobile,Display,3,0,0
ads29511,2017-08-31,Thursday,15:00,Zion,336x250,Web,Mobile,Video,2,0,0
ads29512,2017-09-01,Friday,15:00,Paul and Clark,300x250,App,Mobile,Video,2,0,0
ads29513,2017-09-02,Saturday,15:00,Ogly,480x70,App,Mobile,Display,3,0,0
ads29514,2017-09-03,Sunday,15:00,MediaCom,300x250,App,Mobile,Display,2,0,0
ads29515,2017-09-04,Monday,15:00,Dentsu,300x250,App,Mobile,Video,4,0,0
ads29516,2017-09-05,Tuesday,15:00,Mugen,700x450,Web,Desktop,Video,6,1,0
ads29517,2017-09-06,Wednesday,15:00,Ogly,336x250,Web,Mobile,Display,2,0,0
ads29518,2017-09-07,Thursday,15:00,Dentsu,720x300,Web,Desktop,Display,3,0,0
ads29519,2017-09-08,Friday,15:00,Zion,480x70,Web,Mobile,Display,4,1,0
ads29520,2017-09-09,Saturday,15:00,MediaCom,336x250,Web,Mobile,Display,8,1,0
ads29521,2017-09-10,Sunday,15:00,Paul and Clark,300x250,Web,Mobile,Video,1,0,0
ads29522,2017-09-11,Monday,15:00,Mugen,480x70,Web,Mobile,Display,2,0,0
ads29523,2017-09-12,Tuesday,15:00,Ogly,300x600,Web,Desktop,Display,3,0,0
ads29524,2017-09-13,Wednesday,15:00,Mugen,336x250,Web,Desktop,Video,109236,202,84
ads29525,2017-09-14,Thursday,15:00,Paul and Clark,700x450,App,Mobile,Video,46121,106,25
ads29526,2017-09-15,Friday,15:00,Zion,336x250,Web,Desktop,Display,13803,63,12
ads29527,2017-09-16,Saturday,15:00,MediaCom,300x250,Web,Mobile,Display,40843,95,27
ads29528,2017-09-17,Sunday,15:00,Dentsu,728x165,Web,Desktop,Display,119024,256,102
ads29529,2017-09-18,Monday,15:00,Mugen,336x250,Web,Desktop,Display,123849,248,112
ads29530,2017-09-19,Tuesday,15:00,Dentsu,300x250,Web,Mobile,Display,9604,52,10
ads29531,2017-09-20,Wednesday,15:00,MediaCom,336x250,App,Mobile,Video,10187,41,11
ads29532,2017-09-21,Thursday,15:00,Ogly,700x450,Web,Mobile,Video,39430,95,24
ads29533,2017-09-22,Friday,15:00,Paul and Clark,336x250,App,Mobile,Display,10783,43,12
ads29534,2017-09-23,Saturday,15:00,Zion,300x250,Web,Desktop,Video,103138,194,106
ads29535,2017-09-24,Sunday,15:00,Zion,480x70,App,Mobile,Display,113381,214,111
ads29536,2017-09-25,Monday,15:00,Paul and Clark,300x250,Web,Desktop,Display,108729,210,88
ads29537,2017-09-26,Tuesday,15:00,Ogly,300x250,Web,Desktop,Video,24788,62,22
ads29538,2017-09-27,Wednesday,15:00,MediaCom,720x300,Web,Desktop,Display,6067,14,6
ads29539,2017-09-28,Thursday,15:00,Dentsu,300x250,Web,Desktop,Display,72981,123,54
ads29540,2017-09-29,Friday,15:00,Mugen,336x250,Web,Mobile,Video,2313,319,12
ads29541,2017-09-30,Saturday,15:00,Ogly,300x250,App,Mobile,Video,303,42,1
ads29542,2017-10-01,Sunday,15:00,Dentsu,336x250,Web,Mobile,Display,24260,53,19
ads29543,2017-10-02,Monday,15:00,Zion,300x250,App,Mobile,Display,5926,20,5
ads29544,2017-10-03,Tuesday,15:00,MediaCom,300x250,App,Mobile,Video,14789,63,9
ads29545,2017-10-04,Wednesday,15:00,Paul and Clark,700x450,Web,Desktop,Video,99082,201,83
ads29546,2017-10-05,Thursday,15:00,Mugen,300x250,App,Mobile,Display,120128,238,114
ads29547,2017-10-06,Friday,15:00,Ogly,720x300,Web,Desktop,Display,61941,106,70
ads29548,2017-10-07,Saturday,15:00,Mugen,480x70,Web,Mobile,Display,35680,92,27
ads29549,2017-10-08,Sunday,15:00,Paul and Clark,336x250,Web,Desktop,Video,119163,243,101
ads29550,2017-10-09,Monday,15:00,Zion,300x250,Web,Mobile,Video,123274,259,110
ads29551,2017-10-10,Tuesday,15:00,MediaCom,480x70,Web,Mobile,Display,107279,227,90
ads29552,2017-10-11,Wednesday,15:00,Dentsu,300x250,Web,Mobile,Display,4759,14,4
ads29553,2017-10-12,Thursday,15:00,Mugen,300x250,Web,Mobile,Video,48403,111,27
ads29554,2017-10-13,Friday,15:00,Dentsu,700x450,App,Mobile,Video,11427,12,10
ads29555,2017-10-14,Saturday,15:00,MediaCom,336x250,Web,Desktop,Display,20736,25,19
ads29556,2017-10-15,Sunday,15:00,Ogly,336x250,App,Mobile,Video,49176,73,46
ads29557,2017-10-16,Monday,15:00,Paul and Clark,728x174,Web,Desktop,Display,10822,53,12
ads29558,2017-10-17,Tuesday,15:00,Zion,336x250,Web,Desktop,Display,126418,277,112
ads29559,2017-10-18,Wednesday,15:00,Zion,300x250,Web,Desktop,Video,13443,28,12
ads29560,2017-10-19,Thursday,15:00,Paul and Clark,728x175,Web,Desktop,Display,95597,166,69
ads29561,2017-10-20,Friday,15:00,Ogly,700x450,Web,Mobile,Video,2213,292,21
ads29562,2017-10-21,Saturday,15:00,MediaCom,336x250,App,Mobile,Display,10848,40,5
ads29563,2017-10-22,Sunday,15:00,Dentsu,720x300,Web,Desktop,Display,10114,44,10
ads29564,2017-10-23,Monday,15:00,Mugen,480x70,App,Mobile,Display,11646,46,13
ads29565,2017-10-24,Tuesday,15:00,Ogly,300x250,Web,Desktop,Display,13111,16,13
ads29566,2017-10-25,Wednesday,15:00,Dentsu,300x250,App,Mobile,Video,14816,39,16
ads29567,2017-10-26,Thursday,15:00,Zion,480x70,App,Mobile,Display,23713,34,26
ads29568,2017-10-27,Friday,15:00,MediaCom,300x250,Web,Desktop,Display,14012,65,11
ads29569,2017-10-28,Saturday,15:00,Paul and Clark,336x250,Web,Mobile,Video,14329,36,16
ads29570,2017-10-29,Sunday,15:00,Mugen,700x450,Web,Desktop,Video,35077,80,27
ads29571,2017-10-30,Monday,15:00,Ogly,336x250,Web,Mobile,Display,14294,33,17
ads29572,2017-10-31,Tuesday,15:00,Mugen,300x250,App,Mobile,Display,6352,30,8
ads29573,2017-11-01,Wednesday,15:00,Paul and Clark,480x70,Web,Mobile,Display,4528,688,44
ads29574,2017-11-02,Thursday,15:00,Zion,336x250,Web,Mobile,Display,4271,647,29
ads29575,2017-11-03,Friday,15:00,MediaCom,300x250,App,Mobile,Display,12827,58,10
ads29576,2017-11-04,Saturday,15:00,Dentsu,720x300,Web,Desktop,Display,9886,44,10
ads29577,2017-11-05,Sunday,15:00,Mugen,300x600,Web,Desktop,Display,41784,97,28
ads29578,2017-11-06,Monday,15:00,Dentsu,336x250,Web,Desktop,Video,9607,41,10
ads29579,2017-11-07,Tuesday,15:00,MediaCom,300x250,Web,Mobile,Video,32570,76,27
ads29580,2017-11-08,Wednesday,15:00,Ogly,336x250,Web,Desktop,Display,8532,20,9
ads29581,2017-11-09,Thursday,15:00,Paul and Clark,300x250,Web,Mobile,Display,35321,80,25
ads29582,2017-11-10,Friday,15:00,Zion,300x250,Web,Mobile,Video,34630,77,31
ads29583,2017-11-11,Saturday,15:00,Zion,700x450,App,Mobile,Video,22984,61,22
ads29584,2017-11-12,Sunday,15:00,Paul and Clark,300x250,Web,Mobile,Display,32356,44,31
ads29585,2017-11-13,Monday,15:00,Ogly,336x250,App,Mobile,Video,6069,843,33
ads29586,2017-11-14,Tuesday,15:00,MediaCom,728x183,Web,Desktop,Display,6158,857,49
ads29587,2017-11-15,Wednesday,15:00,Dentsu,336x250,App,Mobile,Display,9159,50,11
ads29588,2017-11-16,Thursday,15:00,Mugen,300x250,Web,Desktop,Video,14498,55,8
ads29589,2017-11-17,Friday,15:00,Ogly,728x184,Web,Desktop,Display,31396,69,29
ads29590,2017-11-18,Saturday,15:00,Dentsu,300x250,Web,Desktop,Display,14818,40,17
ads29591,2017-11-19,Sunday,15:00,Zion,300x250,Web,Desktop,Video,43701,102,25
ads29592,2017-11-20,Monday,15:00,MediaCom,720x300,Web,Desktop,Display,36534,82,28
ads29593,2017-11-21,Tuesday,15:00,Paul and Clark,480x70,App,Mobile,Display,6428,27,7
ads29594,2017-11-22,Wednesday,15:00,Mugen,336x250,Web,Mobile,Video,14353,39,16
ads29595,2017-11-23,Thursday,15:00,Ogly,300x250,App,Mobile,Video,1153,197,11
ads29596,2017-11-24,Friday,15:00,Mugen,480x70,App,Mobile,Display,5825,801,31
ads29597,2017-11-25,Saturday,15:00,Paul and Clark,300x250,App,Mobile,Display,11453,56,11
ads29598,2017-11-26,Sunday,15:00,Zion,300x250,App,Mobile,Video,10666,46,10
ads29599,2017-11-27,Monday,15:00,MediaCom,700x450,Web,Desktop,Video,33474,80,30
ads29600,2017-11-28,Tuesday,15:00,Dentsu,336x250,Web,Mobile,Display,2466,336,16
ads29601,2017-11-29,Wednesday,15:00,Mugen,720x300,Web,Desktop,Display,2704,387,17
ads29602,2017-11-30,Thursday,15:00,Dentsu,480x70,Web,Mobile,Display,6277,877,46
ads29603,2017-12-01,Friday,15:00,MediaCom,336x250,Web,Mobile,Display,26598,71,23
ads29604,2017-12-02,Saturday,15:00,Ogly,300x250,Web,Mobile,Video,8092,40,9
ads29605,2017-12-03,Sunday,15:00,Paul and Clark,480x70,Web,Mobile,Display,31552,84,26
ads29606,2017-12-04,Monday,15:00,Zion,300x600,Web,Desktop,Display,33138,82,30
ads29607,2017-12-05,Tuesday,15:00,Zion,336x250,Web,Desktop,Video,10195,22,8
ads29608,2017-12-06,Wednesday,15:00,Paul and Clark,700x450,App,Mobile,Video,41024,66,47
ads29609,2017-12-07,Thursday,15:00,Ogly,336x250,Web,Desktop,Display,37873,88,27
ads29610,2017-12-08,Friday,15:00,MediaCom,300x250,Web,Mobile,Display,2994,395,31
ads29611,2017-12-09,Saturday,15:00,Dentsu,728x189,Web,Desktop,Display,3104,533,37
ads29612,2017-12-10,Sunday,15:00,Mugen,336x250,Web,Desktop,Display,8569,30,7
ads29613,2017-12-11,Monday,15:00,Ogly,300x250,Web,Mobile,Display,12318,52,10
ads29614,2017-12-12,Tuesday,15:00,Dentsu,336x250,App,Mobile,Video,86195,155,93
ads29615,2017-12-13,Wednesday,15:00,Zion,700x450,Web,Mobile,Video,1182,192,10
ads29616,2017-12-14,Thursday,15:00,MediaCom,336x250,App,Mobile,Display,5312,813,35
ads29617,2017-12-15,Friday,15:00,Paul and Clark,300x250,Web,Desktop,Video,1731,284,10
ads29618,2017-12-16,Saturday,15:00,Mugen,480x70,App,Mobile,Display,15988,34,13
ads29619,2017-12-17,Sunday,15:00,Ogly,300x250,Web,Desktop,Display,8675,20,8
ads29620,2017-12-18,Monday,15:00,Mugen,300x250,Web,Desktop,Video,6276,31,9
ads29621,2017-12-19,Tuesday,15:00,Paul and Clark,720x300,Web,Desktop,Display,7127,17,7
ads29622,2017-12-20,Wednesday,15:00,Zion,300x250,Web,Desktop,Display,20062,55,20
ads29623,2017-12-21,Thursday,15:00,MediaCom,336x250,Web,Mobile,Video,5619,796,49
ads29624,2017-12-22,Friday,15:00,Dentsu,300x250,App,Mobile,Video,1152,187,9
ads29625,2017-12-23,Saturday,15:00,Mugen,336x250,Web,Mobile,Display,3571,579,40
ads29626,2017-12-24,Sunday,15:00,Dentsu,300x250,App,Mobile,Display,1808,203,11
ads29627,2017-12-25,Monday,15:00,MediaCom,300x250,App,Mobile,Video,1260,174,10
ads29628,2017-12-26,Tuesday,15:00,Ogly,700x450,Web,Desktop,Video,10397,46,11
ads29629,2017-12-27,Wednesday,15:00,Paul and Clark,300x250,App,Mobile,Display,3710,12,3
ads29630,2017-12-28,Thursday,15:00,Zion,720x300,Web,Desktop,Display,35118,79,29
ads29631,2017-12-29,Friday,15:00,Zion,480x70,Web,Mobile,Display,2231,273,13
ads29632,2017-12-30,Saturday,15:00,Paul and Clark,336x250,Web,Desktop,Video,13057,60,12
ads29633,2017-12-31,Sunday,15:00,Ogly,300x250,Web,Mobile,Video,938,126,9
ads29634,2017-01-01,Sunday,14:00,MediaCom,336x250,App,Mobile,Video,15476,44,16
ads29635,2017-01-02,Monday,14:00,Dentsu,728x91,Web,Desktop,Display,461,53,3
ads29636,2017-01-03,Tuesday,14:00,Mugen,336x250,Web,Desktop,Display,6083,872,35
ads29637,2017-01-04,Wednesday,14:00,Ogly,300x250,Web,Desktop,Video,1283,157,11
ads29638,2017-01-05,Thursday,14:00,Dentsu,728x92,Web,Desktop,Display,19129,45,18
ads29639,2017-01-06,Friday,14:00,Zion,700x450,Web,Mobile,Video,1327,236,12
ads29640,2017-01-07,Saturday,14:00,MediaCom,336x250,App,Mobile,Display,2092,340,10
ads29641,2017-01-08,Sunday,14:00,Paul and Clark,720x300,Web,Desktop,Display,36126,82,19
ads29642,2017-01-09,Monday,14:00,Mugen,480x70,App,Mobile,Display,14449,38,17
ads29643,2017-01-10,Tuesday,14:00,Ogly,300x250,Web,Desktop,Display,2905,8,2
ads29644,2017-01-11,Wednesday,14:00,Mugen,300x250,App,Mobile,Video,2126,359,10
ads29645,2017-01-12,Thursday,14:00,Paul and Clark,480x70,App,Mobile,Display,5705,27,7
ads29646,2017-01-13,Friday,14:00,Zion,300x250,Web,Desktop,Display,4056,633,42
ads29647,2017-01-14,Saturday,14:00,MediaCom,336x250,Web,Mobile,Video,641,84,7
ads29648,2017-01-15,Sunday,14:00,Dentsu,700x450,Web,Desktop,Video,2262,315,11
ads29649,2017-01-16,Monday,14:00,Mugen,336x250,Web,Mobile,Display,5479,25,8
ads29650,2017-01-17,Tuesday,14:00,Dentsu,300x250,App,Mobile,Display,4352,679,44
ads29651,2017-01-18,Wednesday,14:00,MediaCom,480x70,Web,Mobile,Display,1762,4,1
ads29652,2017-01-19,Thursday,14:00,Ogly,336x250,Web,Mobile,Display,1023,138,8
ads29653,2017-01-20,Friday,14:00,Paul and Clark,300x250,App,Mobile,Display,1239,178,10
ads29654,2017-01-21,Saturday,14:00,Zion,720x300,Web,Desktop,Display,1960,255,10
ads29655,2017-01-22,Sunday,14:00,Zion,300x600,Web,Desktop,Display,5743,28,8
ads29656,2017-01-23,Monday,14:00,Paul and Clark,336x250,Web,Desktop,Video,6073,29,7
ads29657,2017-01-24,Tuesday,14:00,Ogly,300x250,Web,Mobile,Video,14200,15,13
ads29658,2017-01-25,Wednesday,14:00,MediaCom,336x250,Web,Desktop,Display,5795,30,8
ads29659,2017-01-26,Thursday,14:00,Dentsu,300x250,Web,Mobile,Display,3296,10,3
ads29660,2017-01-27,Friday,14:00,Mugen,300x250,Web,Mobile,Video,68,9,1
ads29661,2017-01-28,Saturday,14:00,Ogly,700x450,App,Mobile,Video,1180,173,10
ads29662,2017-01-29,Sunday,14:00,Dentsu,300x250,Web,Mobile,Display,2862,8,3
ads29663,2017-01-30,Monday,14:00,Zion,336x250,App,Mobile,Video,1357,174,10
ads29664,2017-02-01,Wednesday,14:00,Paul and Clark,336x250,App,Mobile,Display,9730,40,10
ads29665,2017-02-02,Thursday,14:00,Mugen,300x250,Web,Desktop,Video,2284,5,2
ads29666,2017-02-03,Friday,14:00,Ogly,728x101,Web,Desktop,Display,5596,27,8
ads29667,2017-02-04,Saturday,14:00,Mugen,300x250,Web,Desktop,Display,15066,40,16
ads29668,2017-02-05,Sunday,14:00,Paul and Clark,300x250,Web,Desktop,Video,2263,278,13
ads29669,2017-02-06,Monday,14:00,Zion,720x300,Web,Desktop,Display,1503,221,11
ads29670,2017-02-08,Wednesday,14:00,Dentsu,336x250,Web,Mobile,Video,6914,23,4
ads29671,2017-02-09,Thursday,14:00,Mugen,300x250,App,Mobile,Video,1071,156,9
ads29672,2017-02-10,Friday,14:00,Dentsu,480x70,App,Mobile,Display,2074,337,23
ads29673,2017-02-11,Saturday,14:00,MediaCom,300x250,App,Mobile,Display,4586,9,4
ads29674,2017-02-12,Sunday,14:00,Ogly,300x250,App,Mobile,Video,12221,58,11
ads29675,2017-02-13,Monday,14:00,Paul and Clark,700x450,Web,Desktop,Video,1616,243,18
ads29676,2017-02-15,Wednesday,14:00,Zion,720x300,Web,Desktop,Display,2787,413,17
ads29677,2017-02-16,Thursday,14:00,Paul and Clark,480x70,Web,Mobile,Display,31516,77,22
ads29678,2017-02-17,Friday,14:00,Ogly,336x250,Web,Mobile,Display,1434,192,14
ads29679,2017-02-18,Saturday,14:00,MediaCom,300x250,Web,Mobile,Video,1231,215,11
ads29680,2017-02-19,Sunday,14:00,Dentsu,480x70,Web,Mobile,Display,1931,272,9
ads29681,2017-02-20,Monday,14:00,Mugen,300x600,Web,Desktop,Display,1342,171,9
ads29682,2017-02-21,Tuesday,14:00,Ogly,336x250,Web,Desktop,Video,4154,13,3
ads29683,2017-02-22,Wednesday,14:00,Dentsu,700x450,App,Mobile,Video,2797,11,4
ads29684,2017-02-23,Thursday,14:00,Zion,336x250,Web,Desktop,Display,22325,51,15
ads29685,2017-02-24,Friday,14:00,MediaCom,300x250,Web,Mobile,Display,1142,210,11
ads29686,2017-02-25,Saturday,14:00,Paul and Clark,728x106,Web,Desktop,Display,2002,340,10
ads29687,2017-02-26,Sunday,14:00,Mugen,336x250,Web,Desktop,Display,329,46,2
ads29688,2017-02-27,Monday,14:00,Ogly,300x250,Web,Mobile,Display,554,82,5
ads29689,2017-02-28,Tuesday,14:00,Mugen,336x250,App,Mobile,Video,10185,38,7
ads29690,2017-03-01,Wednesday,14:00,Paul and Clark,700x450,Web,Mobile,Video,3439,8,4
ads29691,2017-03-02,Thursday,14:00,Zion,336x250,App,Mobile,Display,271,37,2
ads29692,2017-03-03,Friday,14:00,MediaCom,300x250,Web,Desktop,Video,2,0,0
ads29693,2017-03-04,Saturday,14:00,Dentsu,480x70,App,Mobile,Display,2853,6,3
ads29694,2017-03-05,Sunday,14:00,Mugen,300x250,Web,Desktop,Display,410,58,2
ads29695,2017-03-06,Monday,14:00,Dentsu,300x250,Web,Desktop,Video,1544,180,10
ads29696,2017-03-07,Tuesday,14:00,MediaCom,720x300,Web,Desktop,Display,5799,29,8
ads29697,2017-03-08,Wednesday,14:00,Ogly,300x250,Web,Desktop,Display,683,89,7
ads29698,2017-03-09,Thursday,14:00,Paul and Clark,336x250,Web,Mobile,Video,15829,45,17
ads29699,2017-03-10,Friday,14:00,Zion,300x250,App,Mobile,Video,459,64,2
ads29700,2017-03-11,Saturday,14:00,Zion,336x250,Web,Mobile,Display,8036,16,7
ads29701,2017-03-12,Sunday,14:00,Paul and Clark,300x250,App,Mobile,Display,22,3,0
ads29702,2017-03-13,Monday,14:00,Ogly,300x250,App,Mobile,Video,354,50,2
ads29703,2017-03-14,Tuesday,14:00,MediaCom,700x450,Web,Desktop,Video,143,21,1
ads29704,2017-03-15,Wednesday,14:00,Dentsu,300x250,App,Mobile,Display,1084,125,6
ads29705,2017-03-17,Friday,14:00,Ogly,480x70,Web,Mobile,Display,119,14,1
ads29706,2017-03-18,Saturday,14:00,Dentsu,336x250,Web,Desktop,Video,2784,451,31
ads29707,2017-03-19,Sunday,14:00,Zion,300x250,Web,Mobile,Video,1236,172,13
ads29708,2017-03-20,Monday,14:00,MediaCom,480x70,Web,Mobile,Display,26,4,1
ads29709,2017-03-21,Tuesday,14:00,Paul and Clark,300x250,Web,Mobile,Display,67,10,1
ads29710,2017-03-22,Wednesday,14:00,Mugen,300x250,Web,Mobile,Video,28,4,1
ads29711,2017-03-24,Friday,14:00,Mugen,336x250,Web,Desktop,Display,505,65,5
ads29712,2017-03-25,Saturday,14:00,Paul and Clark,336x250,App,Mobile,Video,1399,244,13
ads29713,2017-03-26,Sunday,14:00,Zion,728x115,Web,Desktop,Display,262,32,2
ads29714,2017-03-27,Monday,14:00,MediaCom,336x250,Web,Desktop,Display,62,8,1
ads29715,2017-03-29,Wednesday,14:00,Mugen,728x116,Web,Desktop,Display,2083,240,13
ads29716,2017-03-30,Thursday,14:00,Dentsu,700x450,Web,Mobile,Video,1149,183,13
ads29717,2017-04-03,Monday,14:00,Zion,300x250,Web,Desktop,Display,245,30,2
ads29718,2017-04-04,Tuesday,14:00,Zion,300x250,App,Mobile,Video,1319,3,1
ads29719,2017-04-06,Thursday,14:00,Ogly,300x250,Web,Desktop,Display,214,30,2
ads29720,2017-04-09,Sunday,14:00,Mugen,336x250,Web,Mobile,Display,1244,199,7
ads29721,2017-04-10,Monday,14:00,Ogly,300x250,App,Mobile,Display,38,3,0
ads29722,2017-04-11,Tuesday,14:00,Dentsu,480x70,Web,Mobile,Display,1280,3,1
ads29723,2017-04-12,Wednesday,14:00,Zion,336x250,Web,Mobile,Display,32,5,1
ads29724,2017-04-13,Thursday,14:00,MediaCom,300x250,App,Mobile,Display,277,33,2
ads29725,2017-04-17,Monday,14:00,Mugen,300x250,Web,Mobile,Video,294,37,2
ads29726,2017-04-19,Wednesday,14:00,Zion,300x250,Web,Mobile,Display,13,2,0
ads29727,2017-04-21,Friday,14:00,Dentsu,700x450,App,Mobile,Video,1302,184,10
ads29728,2017-04-22,Saturday,14:00,Mugen,300x250,Web,Mobile,Display,9,1,0
ads29729,2017-04-23,Sunday,14:00,Dentsu,336x250,App,Mobile,Video,1732,245,8
ads29730,2017-04-24,Monday,14:00,MediaCom,728x124,Web,Desktop,Display,571,108,6
ads29731,2017-04-25,Tuesday,14:00,Ogly,336x250,App,Mobile,Display,26,3,1
ads29732,2017-04-26,Wednesday,14:00,Paul and Clark,300x250,Web,Desktop,Video,17,3,0
